,学生id,助学金金额
10055,30480,0
10056,30481,0
10057,30496,0
10058,30497,0
10059,30498,0
10060,30499,0
10061,30500,0
10062,30501,0
10063,30502,0
10064,30503,0
10065,30516,0
10066,30517,0
10067,30524,0
10068,30525,0
10069,30532,0
10070,30533,0
10071,30534,0
10072,30535,0
10073,30544,0
10074,30545,0
10075,30546,0
10076,30547,0
10077,30550,0
10078,30551,0
10079,30556,0
10080,30557,0
10081,30560,0
10082,30561,0
10083,30568,0
10084,30569,0
10085,30572,0
10086,30573,0
10087,30580,0
10088,30581,0
10089,30588,0
10090,30589,0
10091,30590,0
10092,30591,0
10093,30596,0
10094,30597,0
10095,30600,0
10096,30601,0
10097,30606,0
10098,30607,0
10099,30610,0
10100,30611,0
10101,30622,0
10102,30623,0
10103,30624,0
10104,30625,0
10105,30632,0
10106,30633,0
10107,30636,0
10108,30637,0
10109,30638,0
10110,30639,0
10111,30650,0
10112,30651,0
10113,30654,0
10114,30655,0
10115,30658,0
10116,30659,0
10117,30660,0
10118,30661,0
10119,30664,0
10120,30665,0
10121,30672,0
10122,30673,0
10123,30678,0
10124,30679,0
10125,30704,0
10126,30705,0
10127,30708,0
10128,30709,0
10129,30718,0
10130,30719,0
10131,30722,0
10132,30723,0
10133,30724,0
10134,30725,0
10135,30728,0
10136,30729,0
10137,30730,0
10138,30731,0
10139,30736,0
10140,30737,0
10141,30738,0
10142,30739,0
10143,30746,0
10144,30747,0
10145,30752,0
10146,30753,0
10147,30756,0
10148,30757,0
10149,30762,0
10150,30763,0
10151,30770,0
10152,30771,0
10153,30776,0
10154,30777,0
10155,30782,0
10156,30783,0
10157,30784,0
10158,30785,0
10159,30786,0
10160,30787,0
10161,30788,0
10162,30789,0
10163,30796,0
10164,30797,0
10165,30800,0
10166,30801,0
10167,30814,0
10168,30815,0
10169,30818,0
10170,30819,0
10171,30832,0
10172,30833,0
10173,30836,0
10174,30837,0
10175,30850,0
10176,30851,0
10177,30852,0
10178,30853,0
10179,30860,0
10180,30861,0
10181,30864,0
10182,30865,0
10183,30866,0
10184,30867,0
10185,30880,0
10186,30881,0
10187,30882,0
10188,30883,0
10189,30886,0
10190,30887,0
10191,30888,0
10192,30889,0
10193,30892,0
10194,30893,0
10195,30898,0
10196,30899,0
10197,30916,0
10198,30917,0
10199,30938,0
10200,30939,0
10201,30940,0
10202,30941,0
10203,30948,0
10204,30949,0
10205,30954,0
10206,30955,0
10207,30960,0
10208,30961,0
10209,30962,0
10210,30963,0
10211,30972,0
10212,30973,0
10213,30974,0
10214,30975,0
10215,30976,0
10216,30977,0
10217,30986,0
10218,30987,0
10219,30990,0
10220,30991,0
10221,31010,0
10222,31011,0
10223,31012,0
10224,31013,0
10225,31032,0
10226,31033,0
10227,31042,0
10228,31043,0
10229,31044,0
10230,31045,0
10231,31050,0
10232,31051,0
10233,31054,0
10234,31055,0
10235,31062,0
10236,31063,0
10237,31070,0
10238,31071,0
10239,31088,0
10240,31089,0
10241,31090,0
10242,31091,0
10243,31092,0
10244,31093,0
10245,31096,0
10246,31097,0
10247,31113,0
10248,31115,0
10249,31117,0
10250,31120,0
10251,31121,0
10252,31122,0
10253,31123,2000
10254,31124,0
10255,31125,0
10256,31132,0
10257,31133,0
10258,31150,0
10259,31151,0
10260,31154,0
10261,31155,0
10262,31160,0
10263,31161,0
10264,31162,0
10265,31163,0
10266,31166,0
10267,31167,0
10268,31168,0
10269,31169,0
10270,31172,0
10271,31173,0
10272,31174,0
10273,31175,0
10274,31194,0
10275,31195,0
10276,31204,0
10277,31205,0
10278,31206,0
10279,31207,0
10280,31208,0
10281,31209,1500
10282,31216,0
10283,31217,0
10284,31222,0
10285,31223,0
10286,31228,0
10287,31229,0
10288,31232,0
10289,31233,0
10290,31234,0
10291,31235,0
10292,31238,0
10293,31239,0
10294,31240,0
10295,31241,0
10296,31246,0
10297,31247,0
10298,31252,0
10299,31253,0
10300,31254,0
10301,31255,0
10302,31258,0
10303,31259,0
10304,31264,0
10305,31265,0
10306,31274,0
10307,31275,0
10308,31276,0
10309,31277,0
10310,31278,0
10311,31279,0
10312,31288,0
10313,31289,0
10314,31296,0
10315,31297,0
10316,31298,0
10317,31299,0
10318,31304,0
10319,31305,0
10320,31306,0
10321,31307,0
10322,31324,0
10323,31325,0
10324,31326,0
10325,31327,0
10326,31336,0
10327,31337,0
10328,31340,0
10329,31341,0
10330,31344,0
10331,31345,0
10332,31352,0
10333,31353,0
10334,31366,0
10335,31367,0
10336,31370,0
10337,31371,0
10338,31394,0
10339,31395,0
10340,31410,0
10341,31411,0
10342,31414,0
10343,31415,0
10344,31432,0
10345,31433,0
10346,31436,0
10347,31437,0
10348,31438,0
10349,31439,0
10350,31440,0
10351,31441,0
10352,31444,0
10353,31445,0
10354,31448,0
10355,31449,0
10356,31460,0
10357,31461,0
10358,31468,0
10359,31469,0
10360,31478,0
10361,31479,0
10362,31488,0
10363,31489,0
10364,31490,0
10365,31491,0
10366,31492,0
10367,31493,0
10368,31494,0
10369,31495,0
10370,31502,0
10371,31503,0
10372,31510,0
10373,31511,0
10374,31512,0
10375,31513,0
10376,31520,0
10377,31521,0
10378,31522,0
10379,31523,0
10380,31524,0
10381,31525,0
10382,31528,0
10383,31529,0
10384,31532,0
10385,31533,0
10386,31536,0
10387,31537,0
10388,31544,0
10389,31545,0
10390,31546,0
10391,31547,0
10392,31550,0
10393,31551,0
10394,31552,0
10395,31553,2000
10396,31556,0
10397,31557,0
10398,31560,0
10399,31561,0
10400,31562,0
10401,31563,0
10402,31566,0
10403,31567,0
10404,31572,0
10405,31573,0
10406,31584,0
10407,31585,0
10408,31588,0
10409,31589,0
10410,31590,0
10411,31591,0
10412,31598,0
10413,31599,0
10414,31600,0
10415,31601,0
10416,31610,0
10417,31611,0
10418,31620,0
10419,31621,0
10420,31630,0
10421,31631,0
10422,31634,0
10423,31635,0
10424,31638,0
10425,31639,0
10426,31640,0
10427,31641,0
10428,31648,0
10429,31649,0
10430,31654,0
10431,31655,0
10432,31656,0
10433,31657,0
10434,31658,0
10435,31659,0
10436,31670,0
10437,31671,0
10438,31678,0
10439,31679,0
10440,31680,0
10441,31681,0
10442,31684,0
10443,31685,0
10444,31698,0
10445,31699,0
10446,31714,0
10447,31715,0
10448,31716,0
10449,31717,0
10450,31722,0
10451,31723,0
10452,31724,0
10453,31725,0
10454,31728,0
10455,31729,0
10456,31734,0
10457,31735,0
10458,31742,0
10459,31743,0
10460,31744,0
10461,31745,0
10462,31746,0
10463,31747,0
10464,31756,0
10465,31757,0
10466,31758,0
10467,31759,0
10468,31764,0
10469,31765,0
10470,31768,0
10471,31769,0
10472,31774,0
10473,31775,0
10474,31784,0
10475,31785,0
10476,31792,0
10477,31793,0
10478,31796,0
10479,31797,0
10480,31798,0
10481,31799,0
10482,31800,0
10483,31801,0
10484,31802,0
10485,31803,0
10486,31806,0
10487,31807,0
10488,31808,0
10489,31809,0
10490,31812,0
10491,31813,0
10492,31830,0
10493,31831,0
10494,31838,0
10495,31839,0
10496,31842,0
10497,31843,0
10498,31844,0
10499,31845,0
10500,31858,0
10501,31859,0
10502,31862,0
10503,31863,0
10504,31874,0
10505,31875,0
10506,31880,0
10507,31881,0
10508,31882,0
10509,31883,0
10510,31888,0
10511,31889,0
10512,31894,0
10513,31895,0
10514,31896,0
10515,31897,0
10516,31900,0
10517,31901,0
10518,31906,0
10519,31907,0
10520,31928,0
10521,31929,0
10522,31932,0
10523,31933,0
10524,31944,0
10525,31945,0
10526,31946,0
10527,31947,0
10528,31948,0
10529,31949,0
10530,31950,0
10531,31951,0
10532,31960,0
10533,31961,0
10534,31964,0
10535,31965,0
10536,31978,0
10537,31979,0
10538,31984,0
10539,31985,0
10540,31990,0
10541,31991,0
10542,32006,0
10543,32007,0
10544,32014,0
10545,32015,0
10546,32018,0
10547,32019,0
10548,32020,0
10549,32021,0
10550,32022,0
10551,32023,0
10552,32024,0
10553,32025,0
10554,32026,0
10555,32027,0
10556,32028,0
10557,32029,0
10558,32036,0
10559,32037,0
10560,32038,0
10561,32039,0
10562,32044,0
10563,32045,0
10564,32046,0
10565,32047,0
10566,32048,0
10567,32049,0
10568,32054,0
10569,32055,0
10570,32060,0
10571,32061,0
10572,32064,0
10573,32065,0
10574,32066,0
10575,32067,0
10576,32068,0
10577,32069,0
10578,32072,0
10579,32073,0
10580,32076,0
10581,32077,0
10582,32096,0
10583,32097,0
10584,32102,0
10585,32103,0
10586,32104,0
10587,32105,0
10588,32106,0
10589,32107,0
10590,32110,0
10591,32111,0
10592,32114,0
10593,32115,0
10594,32118,0
10595,32119,0
10596,32122,0
10597,32123,0
10598,32130,0
10599,32131,0
10600,32132,0
10601,32133,0
10602,32138,0
10603,32139,0
10604,32146,0
10605,32147,0
10606,32152,0
10607,32153,0
10608,32154,0
10609,32155,0
10610,32164,0
10611,32165,0
10612,32170,0
10613,32171,0
10614,32174,0
10615,32175,0
10616,32178,0
10617,32179,0
10618,32186,0
10619,32187,0
10620,32200,0
10621,32201,0
10622,32204,0
10623,32205,0
10624,32208,0
10625,32209,0
10626,32216,0
10627,32217,0
10628,32222,0
10629,32223,0
10630,32228,0
10631,32229,0
10632,32236,0
10633,32237,0
10634,32238,0
10635,32239,0
10636,32242,0
10637,32243,0
10638,32250,0
10639,32251,0
10640,32252,0
10641,32253,0
10642,32258,0
10643,32259,0
10644,32260,0
10645,32261,0
10646,32264,0
10647,32265,0
10648,32266,0
10649,32267,0
10650,32274,0
10651,32275,0
10652,32282,0
10653,32283,0
10654,32284,0
10655,32285,0
10656,32292,0
10657,32293,0
10658,32294,0
10659,32295,0
10660,32314,0
10661,32315,0
10662,32322,0
10663,32323,0
10664,32332,0
10665,32333,0
10666,32336,0
10667,32337,0
10668,32344,0
10669,32345,0
10670,32352,0
10671,32353,0
10672,32362,0
10673,32363,0
10674,32364,0
10675,32365,0
10676,32366,0
10677,32367,0
10678,32368,0
10679,32369,0
10680,32372,0
10681,32373,0
10682,32376,0
10683,32377,0
10684,32378,0
10685,32379,0
10686,32388,0
10687,32389,0
10688,32396,0
10689,32397,0
10690,32398,0
10691,32399,0
10692,32400,0
10693,32401,0
10694,32406,0
10695,32407,0
10696,32410,0
10697,32411,0
10698,32412,0
10699,32413,0
10700,32414,0
10701,32415,0
10702,32416,0
10703,32417,0
10704,32418,0
10705,32419,0
10706,32424,0
10707,32425,0
10708,32428,0
10709,32429,0
10710,32434,0
10711,32435,0
10712,32438,0
10713,32439,0
10714,32442,0
10715,32443,0
10716,32450,0
10717,32451,0
10718,32454,0
10719,32455,0
10720,32462,0
10721,32463,0
10722,32474,0
10723,32475,0
10724,32476,0
10725,32477,0
10726,32484,0
10727,32485,0
10728,32494,0
10729,32495,0
10730,32496,0
10731,32497,0
10732,32500,0
10733,32501,0
10734,32506,0
10735,32507,0
10736,32510,0
10737,32511,0
10738,32512,0
10739,32513,0
10740,32526,0
10741,32527,0
10742,32540,0
10743,32541,0
10744,32542,0
10745,32543,0
10746,32550,0
10747,32551,0
10748,32552,0
10749,32553,0
10750,32562,0
10751,32563,0
10752,32564,0
10753,32565,0
10754,32566,0
10755,32567,0
10756,32568,0
10757,32569,0
10758,32578,0
10759,32579,0
10760,32582,0
10761,32583,0
10762,32584,0
10763,32585,0
10764,32586,0
10765,32587,0
10766,32606,0
10767,32607,0
10768,32610,0
10769,32611,0
10770,32612,0
10771,32613,0
10772,32618,0
10773,32619,0
10774,32622,0
10775,32623,0
10776,32644,0
10777,32645,0
10778,32646,0
10779,32647,0
10780,32649,0
10781,32656,0
10782,32657,0
